27,00
27,30
27,60
28,00
29,00
30,00
31,00
31,00
32,00
32,00
32,00
32,00
33,00
33,50
34,00
34,50
35,00
35,00
36,00
37,00
38,00
39,00
40,00
41,00
41,50
42,00
44,00
45,00
46,50
48,00
49,50
49,00
50,50
49,50
52,00
54,50
57,00
57,50
58,00
59,50
61,50
65,00
66,50
69,00
70,00
72,00
74,00
78,00
80,00
83,00
87,00
91,00
95,00
100,00
105,50
111,00
119,00
127,00
140,00
